2000;08;14;18;00;30.55;34.00;0.00;8.40;486.83
2000;08;14;19;00;29.90;36.00;0.00;15.90;338.20
2000;08;14;20;00;28.64;45.00;0.00;0.00;162.87
2000;08;14;21;00;26.53;46.00;0.00;0.00;27.59
2000;08;14;22;00;24.82;51.00;0.00;0.00;0.00
2000;08;14;23;00;22.98;58.00;0.00;0.00;0.00
2000;08;15;00;00;21.46;64.00;0.00;0.00;0.00
2000;08;15;01;00;20.20;69.00;0.00;4.00;0.00
2000;08;15;02;00;19.13;74.00;0.00;46.00;0.00
2000;08;15;03;00;18.27;76.00;0.00;60.00;0.00
2000;08;15;04;00;17.41;79.00;0.00;9.00;0.00
2000;08;15;05;00;17.17;81.00;0.00;100.00;0.00
2000;08;15;06;00;17.39;80.00;0.00;100.00;0.00
2000;08;15;07;00;16.94;85.00;0.00;25.00;14.24
2000;08;15;08;00;19.90;75.00;0.00;16.00;144.18
2000;08;15;09;00;23.52;62.00;0.00;16.00;303.49
2000;08;15;10;00;25.92;56.00;0.00;9.00;453.90
2000;08;15;11;00;26.51;55.00;0.00;51.00;444.11
2000;08;15;12;00;27.05;53.00;0.00;51.00;475.26
2000;08;15;13;00;27.67;52.00;0.00;50.00;540.23
2000;08;15;14;00;28.13;49.00;0.00;10.00;576.72
2000;08;15;15;00;28.44;48.00;0.00;10.00;721.79
2000;08;15;16;00;28.57;48.00;0.00;10.00;663.94
2000;08;15;17;00;28.52;48.00;0.00;10.00;570.49
2000;08;15;18;00;28.25;49.00;0.00;10.00;449.45
2000;08;15;19;00;27.72;51.00;0.00;10.00;307.05
2000;08;15;20;00;25.94;58.00;0.00;10.00;155.75
2000;08;15;21;00;24.32;60.00;0.00;2.00;24.03
2000;08;15;22;00;23.29;64.00;0.00;10.00;0.00
2000;08;15;23;00;23.08;66.00;0.00;10.00;0.00
2000;08;16;00;00;21.03;75.00;0.00;0.00;0.00
2000;08;16;01;00;19.75;81.00;0.00;0.00;0.00
2000;08;16;02;00;18.68;87.00;0.00;0.00;0.00
2000;08;16;03;00;17.76;92.00;0.00;0.00;0.00
2000;08;16;04;00;16.97;97.00;0.00;0.00;0.00
2000;08;16;05;00;16.27;100.00;0.00;0.00;0.00
2000;08;16;06;00;15.73;97.00;0.00;13.00;0.00
2000;08;16;07;00;15.92;96.00;0.00;29.00;12.46
2000;08;16;08;00;18.65;86.00;0.00;6.90;140.62
2000;08;16;09;00;22.36;73.00;0.00;0.00;304.38
2000;08;16;10;00;25.12;63.00;0.00;0.00;453.90
2000;08;16;11;00;26.45;57.00;0.00;10.00;568.71
2000;08;16;12;00;27.64;53.00;0.00;0.00;668.39
2000;08;16;13;00;28.71;47.00;0.00;0.00;767.18
2000;08;16;14;00;29.60;43.00;0.00;0.00;793.88
2000;08;16;15;00;30.28;41.00;0.00;0.00;775.19
2000;08;16;16;00;30.73;38.00;0.00;0.00;712.89
2000;08;16;17;00;30.90;37.00;0.00;0.00;611.43
2000;08;16;18;00;30.75;36.00;0.00;0.00;479.71
